AttendanceID,StudentID,CourseID,Date,AttendanceStatus,Date_Year,Date_Month,Date_Day,Date_DayOfWeek
8691,2822,COURSE7,,Absent,2023,10,22,0
8692,1902,COURSE20,,Present,2023,5,17,0
8693,2762,COURSE42,,Present,2024,10,7,2
8694,1162,COURSE48,,Present,2021,11,27,4
8695,2715,COURSE4,,Present,2020,10,14,3
8696,2621,COURSE29,,Present,2021,10,20,1
8697,1800,COURSE18,,Absent,2022,4,3,3
8698,2924,COURSE20,,Present,2021,9,27,2
8699,2038,COURSE38,,Absent,2020,6,21,6
8700,1694,COURSE43,,Present,2024,9,9,1
8701,2924,COURSE34,,Absent,2023,12,24,6
8702,2715,COURSE40,,Present,2024,9,10,4
8703,1678,COURSE30,,Present,2024,12,12,3
8704,2843,COURSE44,,Absent,2022,3,25,6
8705,1146,COURSE8,,Present,2023,3,30,5
8706,2066,COURSE16,,Present,2020,8,10,0
8707,1382,COURSE39,,Present,2020,10,22,0
8708,1107,COURSE7,,Absent,2023,4,29,3
8709,2854,COURSE3,,Absent,2023,7,31,1
8710,2652,COURSE39,,Present,2021,9,9,3
8711,1901,COURSE46,,Present,2021,9,15,4
8712,2478,COURSE39,,Present,2021,6,15,3
8713,1416,COURSE19,,Present,2024,5,20,1
8714,1616,COURSE12,,Absent,2021,4,14,6
8715,1598,COURSE48,,Absent,2021,11,27,2
8716,2178,COURSE18,,Present,2024,7,5,5
8717,1263,COURSE10,,Present,2024,3,23,0
8718,1176,COURSE35,,Present,2022,12,20,2
8719,2956,COURSE48,,Absent,2020,3,20,4
8720,1573,COURSE2,,Present,2020,3,2,5
8721,1285,COURSE42,,Absent,2024,2,27,5
8722,1279,COURSE4,,Present,2020,10,12,5
8723,1850,COURSE39,,Present,2020,9,10,1
8724,2718,COURSE10,,Present,2023,3,4,2
8725,1360,COURSE12,,Absent,2022,2,10,5
8726,2469,COURSE33,,Absent,2023,3,18,2
8727,2303,COURSE9,,Absent,2022,2,29,4
8728,2703,COURSE8,,Absent,2023,8,5,2
8729,2183,COURSE39,,Absent,2021,3,25,6
8730,2730,COURSE12,,Absent,2024,10,25,2
8731,2625,COURSE20,,Absent,2024,9,28,6
8732,2389,COURSE14,,Absent,2020,8,10,1
8733,2006,COURSE20,,Present,2023,10,17,3
8734,1062,COURSE48,,Present,2020,4,22,1
8735,1508,COURSE34,,Absent,2021,7,24,0
8736,1277,COURSE42,,Present,2023,1,11,1
8737,2079,COURSE19,,Absent,2021,11,9,6
8738,1277,COURSE43,,Absent,2021,12,30,6
8739,1888,COURSE13,,Present,2020,1,30,0
8740,1047,COURSE18,,Absent,2021,7,27,5
8741,2904,COURSE40,,Present,2021,4,1,1
8742,2779,COURSE17,,Absent,2024,2,29,2
8743,1670,COURSE28,,Present,2021,12,28,4
8744,2828,COURSE16,,Absent,2021,12,6,4
8745,2936,COURSE32,,Present,2021,4,19,5
8746,1684,COURSE28,,Present,2022,7,15,5
8747,1237,COURSE18,,Absent,2021,4,5,0
8748,2898,COURSE35,,Absent,2024,7,26,3
8749,2840,COURSE9,,Present,2021,6,25,4
8750,2849,COURSE50,,Absent,2023,4,9,3
8751,1452,COURSE24,,Present,2024,1,2,1
8752,1264,COURSE45,,Absent,2023,1,13,1
8753,1856,COURSE40,,Present,2022,10,16,0
8754,2617,COURSE32,,Absent,2020,6,30,0
8755,2319,COURSE19,,Present,2023,2,22,1
8756,1481,COURSE31,,Absent,2022,3,13,5
8757,2429,COURSE19,,Absent,2022,8,19,4
8758,2545,COURSE31,,Present,2021,6,11,5
8759,1590,COURSE12,,Present,2024,10,21,5
8760,2088,COURSE36,,Absent,2022,5,1,2
8761,1249,COURSE3,,Present,2022,8,9,5
8762,2855,COURSE18,,Present,2024,9,15,2
8763,2948,COURSE6,,Absent,2020,9,9,1
8764,1175,COURSE32,,Absent,2023,7,2,0
8765,2549,COURSE46,,Present,2020,12,30,0
8766,1619,COURSE2,,Present,2024,10,30,2
8767,2748,COURSE18,,Present,2022,4,17,4
8768,2408,COURSE28,,Absent,2023,1,20,5
8769,2052,COURSE50,,Present,2022,9,25,3
8770,1454,COURSE13,,Absent,2020,4,22,3
8771,2666,COURSE24,,Absent,2022,3,14,2
8772,2333,COURSE1,,Present,2023,2,15,2
8773,1695,COURSE33,,Absent,2023,3,23,4
8774,2948,COURSE27,,Present,2023,11,3,2
8775,2191,COURSE24,,Absent,2023,9,30,5
8776,2312,COURSE31,,Absent,2023,7,17,5
8777,1443,COURSE17,,Absent,2023,3,11,5
8778,2361,COURSE17,,Present,2023,2,15,6
8779,1241,COURSE45,,Present,2024,12,7,0
8780,2030,COURSE38,,Absent,2022,10,10,0
8781,1667,COURSE36,,Present,2022,9,26,1
8782,1467,COURSE38,,Present,2022,6,3,1
8783,2419,COURSE14,,Present,2024,5,14,6
8784,1807,COURSE28,,Absent,2022,11,9,4
8785,1634,COURSE45,,Absent,2020,1,26,5
8786,2850,COURSE20,,Absent,2022,5,2,2
8787,2565,COURSE6,,Present,2023,12,24,1
8788,2353,COURSE14,,Absent,2023,2,23,3
8789,1801,COURSE49,,Absent,2020,8,24,0
8790,2753,COURSE27,,Absent,2023,1,17,0
8791,2184,COURSE16,,Absent,2021,7,23,1
8792,2196,COURSE44,,Present,2021,9,2,4
8793,1390,COURSE28,,Present,2020,9,28,0
8794,2003,COURSE42,,Absent,2020,2,6,6
8795,1186,COURSE39,,Present,2023,1,3,6
8796,2285,COURSE31,,Absent,2021,2,10,1
8797,1912,COURSE20,,Present,2021,9,12,1
8798,1277,COURSE7,,Absent,2024,6,13,0
8799,1816,COURSE31,,Present,2022,7,14,1
8800,2846,COURSE33,,Absent,2023,8,2,6
8801,2614,COURSE40,,Absent,2024,7,4,0
8802,1810,COURSE17,,Present,2024,12,13,1
8803,2162,COURSE47,,Present,2023,5,11,5
8804,1764,COURSE36,,Present,2023,6,20,3
8805,1786,COURSE46,,Absent,2023,1,1,4
8806,2964,COURSE38,,Absent,2021,10,24,4
8807,1801,COURSE29,,Absent,2020,5,20,2
8808,1025,COURSE8,,Present,2023,1,17,6
8809,2793,COURSE11,,Absent,2021,4,27,0
8810,2155,COURSE3,,Present,2024,8,19,0
8811,2940,COURSE44,,Present,2020,8,8,1
8812,1025,COURSE40,,Absent,2024,2,2,5
8813,1641,COURSE2,,Present,2023,3,10,1
8814,1148,COURSE46,,Absent,2021,8,2,5
8815,1977,COURSE5,,Present,2022,9,8,2
8816,2664,COURSE20,,Present,2020,1,31,2
8817,2250,COURSE32,,Present,2022,10,22,5
8818,2523,COURSE20,,Present,2020,9,24,0
8819,1031,COURSE31,,Absent,2024,3,7,6
8820,2080,COURSE2,,Absent,2024,11,30,2
8821,1106,COURSE46,,Present,2020,5,27,0
8822,1069,COURSE13,,Absent,2020,11,13,6
8823,2798,COURSE17,,Absent,2021,9,16,6
8824,2236,COURSE2,,Present,2020,12,9,1
8825,1136,COURSE35,,Present,2023,12,12,4
8826,2601,COURSE44,,Absent,2024,4,29,5
8827,1235,COURSE2,,Present,2023,6,12,5
8828,1713,COURSE12,,Present,2023,10,30,1
8829,1617,COURSE7,,Present,2021,2,16,5
8830,1781,COURSE22,,Absent,2022,4,2,5
8831,1538,COURSE29,,Present,2022,10,17,6
8832,2419,COURSE50,,Absent,2022,12,31,2
8833,1899,COURSE48,,Present,2024,10,11,5
8834,2228,COURSE30,,Absent,2024,1,6,2
8835,1951,COURSE20,,Present,2020,11,13,3
8836,1609,COURSE37,,Absent,2020,1,23,2
8837,2305,COURSE36,,Present,2022,8,30,5
8838,2968,COURSE2,,Present,2024,12,17,6
8839,1466,COURSE40,,Absent,2023,4,22,4
8840,2260,COURSE23,,Absent,2023,2,29,1
8841,1732,COURSE3,,Present,2022,4,12,6
8842,1415,COURSE42,,Present,2023,11,7,3
8843,2360,COURSE2,,Absent,2022,6,18,5
8844,1905,COURSE20,,Absent,2022,5,8,2
8845,1587,COURSE36,,Present,2022,11,23,4
8846,1707,COURSE39,,Present,2020,10,23,2
8847,1639,COURSE43,,Absent,2024,7,27,5
8848,1692,COURSE43,,Present,2023,7,24,0
8849,1283,COURSE43,,Absent,2024,10,4,0
8850,1180,COURSE42,,Absent,2024,6,8,0
8851,2700,COURSE12,,Absent,2024,5,11,6
8852,1078,COURSE12,,Absent,2021,4,25,0
8853,1558,COURSE11,,Present,2021,6,14,6
8854,2505,COURSE45,,Present,2023,2,20,2
8855,1958,COURSE30,,Absent,2021,11,9,4
8856,2419,COURSE17,,Present,2022,11,31,6
8857,1732,COURSE4,,Absent,2021,6,24,5
8858,2178,COURSE42,,Present,2022,9,29,3
8859,2171,COURSE44,,Present,2023,9,30,6
8860,1258,COURSE28,,Absent,2024,12,1,4
8861,1572,COURSE47,,Present,2022,1,19,6
8862,2012,COURSE50,,Absent,2024,6,25,4
8863,2269,COURSE12,,Present,2024,8,22,5
8864,2062,COURSE2,,Absent,2023,10,23,6
8865,1108,COURSE26,,Absent,2022,2,27,2
8866,2120,COURSE9,,Absent,2023,11,6,5
8867,2645,COURSE27,,Present,2024,3,13,2
8868,2654,COURSE18,,Absent,2020,5,8,3
8869,2160,COURSE31,,Absent,2021,3,13,6
8870,2930,COURSE32,,Absent,2021,2,27,5
8871,2461,COURSE40,,Absent,2022,5,16,6
8872,2417,COURSE41,,Absent,2024,2,13,1
8873,2182,COURSE44,,Present,2020,1,11,4
8874,1348,COURSE47,,Present,2021,6,20,3
8875,2723,COURSE30,,Absent,2024,9,30,0
8876,1706,COURSE18,,Absent,2023,10,25,2
8877,1775,COURSE20,,Present,2020,8,4,1
8878,1286,COURSE26,,Absent,2020,12,7,1
8879,2117,COURSE34,,Present,2020,6,18,5
8880,1964,COURSE5,,Absent,2023,12,21,2
8881,1430,COURSE42,,Absent,2020,7,15,4
8882,2317,COURSE48,,Present,2020,9,3,5
8883,2933,COURSE46,,Present,2024,9,29,6
8884,1280,COURSE8,,Absent,2024,7,30,5
8885,2833,COURSE30,,Present,2021,9,14,3
8886,2600,COURSE2,,Absent,2024,6,30,4
8887,1029,COURSE42,,Absent,2021,5,23,5
8888,2150,COURSE17,,Present,2022,12,16,0
8889,1421,COURSE36,,Present,2023,11,12,2
8890,1829,COURSE41,,Present,2022,1,19,5
8891,1021,COURSE1,,Absent,2024,3,15,2
8892,2310,COURSE22,,Present,2022,3,4,6
8893,2236,COURSE48,,Absent,2022,3,17,2
8894,2267,COURSE18,,Present,2022,10,27,6
8895,2835,COURSE15,,Absent,2024,7,8,0
8896,1039,COURSE37,,Absent,2021,12,30,0
8897,1699,COURSE42,,Present,2023,10,11,6
8898,2227,COURSE17,,Present,2021,6,16,5
8899,1283,COURSE8,,Present,2022,10,20,6
8900,2780,COURSE36,,Present,2023,12,13,5
8901,1332,COURSE17,,Absent,2021,9,15,2
8902,2611,COURSE14,,Absent,2020,1,17,2
8903,2460,COURSE32,,Absent,2022,8,29,2
8904,2658,COURSE13,,Present,2024,6,11,5
8905,2109,COURSE46,,Present,2021,7,8,4
8906,1766,COURSE43,,Absent,2022,11,5,4
8907,1276,COURSE17,,Absent,2022,6,11,2
8908,2654,COURSE41,,Present,2021,6,21,6
8909,1973,COURSE23,,Absent,2021,2,29,6
8910,2253,COURSE40,,Present,2021,12,25,2
8911,2898,COURSE7,,Absent,2021,8,26,2
8912,1510,COURSE7,,Absent,2024,5,24,1
8913,1966,COURSE10,,Absent,2023,8,22,5
8914,1604,COURSE10,,Absent,2020,11,23,6
8915,1987,COURSE2,,Absent,2023,7,25,1
8916,1369,COURSE23,,Absent,2021,3,21,0
8917,2688,COURSE5,,Present,2023,3,6,3
8918,2444,COURSE19,,Present,2020,12,21,4
8919,2647,COURSE24,,Absent,2021,12,24,4
8920,1594,COURSE23,,Present,2023,4,10,5
8921,1771,COURSE34,,Absent,2024,9,10,0
8922,2695,COURSE21,,Absent,2020,2,4,0
8923,2795,COURSE32,,Absent,2021,10,27,5
8924,2311,COURSE23,,Absent,2022,4,11,4
8925,2199,COURSE41,,Present,2022,9,6,2
8926,1300,COURSE41,,Present,2020,5,24,5
8927,1086,COURSE40,,Present,2020,12,18,0
8928,2781,COURSE48,,Absent,2020,10,23,1
8929,1992,COURSE42,,Absent,2021,4,30,4
8930,2453,COURSE23,,Present,2020,1,6,2
8931,2152,COURSE30,,Present,2022,2,27,0
8932,2116,COURSE46,,Absent,2020,4,21,2
8933,1698,COURSE35,,Absent,2021,3,25,5
8934,2090,COURSE36,,Absent,2021,1,22,0
8935,1895,COURSE23,,Absent,2022,12,3,3
8936,1922,COURSE43,,Present,2022,2,18,5
8937,1045,COURSE45,,Present,2024,2,1,5
8938,1208,COURSE32,,Present,2022,2,7,6
8939,1151,COURSE33,,Absent,2020,5,15,4
8940,1313,COURSE14,,Absent,2022,7,27,5
8941,1338,COURSE35,,Absent,2022,10,3,4
8942,2524,COURSE44,,Absent,2024,3,28,0
8943,1664,COURSE3,,Present,2020,2,1,1
8944,1462,COURSE47,,Present,2020,9,24,6
8945,2694,COURSE46,,Present,2023,10,10,4
8946,1622,COURSE30,,Present,2022,9,15,0
8947,2289,COURSE7,,Absent,2022,12,5,2
8948,2439,COURSE11,,Absent,2022,10,1,4
8949,2429,COURSE42,,Present,2020,9,11,1
8950,2849,COURSE3,,Present,2020,8,22,5
8951,1042,COURSE50,,Absent,2021,3,24,3
8952,2793,COURSE45,,Present,2022,12,2,4
8953,1487,COURSE49,,Present,2024,3,19,4
8954,1605,COURSE27,,Absent,2021,4,22,3
8955,2856,COURSE42,,Absent,2023,10,14,6
8956,1342,COURSE24,,Present,2020,1,21,3
8957,1138,COURSE50,,Absent,2021,9,4,4
8958,1292,COURSE40,,Present,2022,7,23,2
8959,2487,COURSE39,,Present,2022,10,5,2
8960,1231,COURSE17,,Absent,2024,8,30,2
8961,2466,COURSE8,,Present,2024,10,12,1
8962,1446,COURSE22,,Present,2024,4,18,1
8963,1799,COURSE31,,Present,2022,8,2,6
8964,1331,COURSE29,,Absent,2022,6,29,4
8965,2287,COURSE49,,Present,2021,11,5,5
8966,1372,COURSE20,,Present,2022,7,3,3
8967,2649,COURSE22,,Present,2024,3,29,1
8968,1648,COURSE34,,Absent,2022,11,26,6
8969,2014,COURSE8,,Absent,2024,12,16,0
8970,2108,COURSE22,,Present,2021,4,15,6
8971,2159,COURSE34,,Absent,2020,1,8,3
8972,1341,COURSE9,,Absent,2023,7,16,1
8973,1271,COURSE49,,Absent,2021,2,29,0
8974,2161,COURSE29,,Absent,2021,3,5,5
8975,2074,COURSE30,,Present,2020,6,6,4
8976,1371,COURSE26,,Absent,2023,4,29,4
8977,1483,COURSE48,,Absent,2021,10,18,1
8978,2382,COURSE41,,Absent,2020,2,25,6
8979,2836,COURSE8,,Absent,2023,1,23,4
8980,1124,COURSE48,,Present,2022,8,18,2
8981,1470,COURSE23,,Absent,2023,7,13,2
8982,1782,COURSE18,,Absent,2021,1,14,0
8983,2760,COURSE3,,Absent,2022,6,6,6
8984,2552,COURSE44,,Absent,2023,8,3,6
8985,1261,COURSE29,,Present,2020,3,23,4
8986,2099,COURSE20,,Present,2022,11,15,6
8987,2917,COURSE47,,Present,2021,10,9,1
8988,1182,COURSE4,,Absent,2024,9,1,1
8989,2597,COURSE4,,Absent,2022,5,8,0
8990,1975,COURSE32,,Present,2022,7,23,4
8991,2575,COURSE16,,Absent,2022,11,4,6
8992,2705,COURSE14,,Absent,2024,3,29,2
8993,1500,COURSE4,,Absent,2023,5,10,2
8994,2985,COURSE38,,Absent,2021,12,10,6
8995,1638,COURSE1,,Present,2022,8,14,0
8996,1636,COURSE35,,Absent,2023,6,24,1
8997,1914,COURSE8,,Present,2021,7,9,0
8998,2734,COURSE42,,Absent,2024,10,3,5
8999,2728,COURSE24,,Present,2023,7,7,4
9000,1081,COURSE1,,Present,2020,8,27,0
9001,1264,COURSE48,,Absent,2022,9,17,2
9002,2398,COURSE3,,Present,2020,2,5,3
9003,2278,COURSE2,,Present,2024,6,29,2
9004,1838,COURSE16,,Present,2022,4,26,6
9005,1685,COURSE43,,Present,2020,11,15,5
9006,2714,COURSE21,,Present,2024,9,20,5
9007,2435,COURSE5,,Absent,2020,9,3,6
9008,2926,COURSE48,,Present,2023,6,12,3
9009,1913,COURSE45,,Present,2021,3,22,0
9010,2975,COURSE39,,Present,2022,8,16,1
9011,1647,COURSE23,,Present,2022,11,4,2
9012,2948,COURSE20,,Present,2022,1,13,5
9013,2685,COURSE13,,Absent,2022,3,27,3
9014,1873,COURSE39,,Present,2023,1,25,6
9015,1151,COURSE35,,Present,2023,3,27,6
9016,1423,COURSE23,,Absent,2022,4,21,3
9017,2677,COURSE15,,Absent,2024,5,22,1
9018,2349,COURSE9,,Present,2023,9,18,0
9019,2566,COURSE27,,Absent,2021,8,19,3
9020,2518,COURSE24,,Absent,2020,4,13,1
9021,2391,COURSE9,,Present,2023,12,24,4
9022,2458,COURSE5,,Absent,2023,5,25,2
9023,1421,COURSE46,,Present,2024,9,10,2
9024,2672,COURSE46,,Present,2020,2,22,2
9025,2496,COURSE36,,Absent,2022,11,14,4
9026,2482,COURSE45,,Absent,2023,6,20,5
9027,2954,COURSE11,,Absent,2023,8,20,5
9028,1388,COURSE13,,Absent,2020,11,3,5
9029,2145,COURSE22,,Present,2020,9,25,5
9030,1831,COURSE17,,Present,2022,7,17,1
9031,2806,COURSE33,,Absent,2023,3,22,1
9032,2031,COURSE34,,Present,2022,11,22,4
9033,1896,COURSE32,,Absent,2023,10,30,1
9034,1154,COURSE24,,Absent,2022,12,9,6
9035,2390,COURSE46,,Present,2021,4,21,1
9036,1316,COURSE30,,Absent,2024,2,16,4
9037,2821,COURSE24,,Absent,2021,2,5,5
9038,1769,COURSE1,,Absent,2020,9,17,3
9039,1811,COURSE34,,Present,2022,6,20,0
9040,2751,COURSE43,,Present,2021,8,15,0
9041,2528,COURSE31,,Absent,2021,9,16,5
9042,2486,COURSE43,,Present,2024,9,12,1
9043,1099,COURSE37,,Present,2023,9,25,0
9044,1168,COURSE49,,Absent,2022,4,23,0
9045,1449,COURSE17,,Present,2023,10,26,5
9046,2092,COURSE46,,Present,2021,5,27,3
9047,2592,COURSE25,,Absent,2022,12,11,0
9048,2090,COURSE49,,Absent,2022,11,24,4
9049,2467,COURSE12,,Absent,2020,11,8,6
9050,1063,COURSE26,,Present,2024,4,27,2
9051,2817,COURSE28,,Present,2024,8,4,1
9052,1682,COURSE16,,Absent,2022,7,24,0
9053,2561,COURSE23,,Present,2020,9,28,1
9054,1331,COURSE3,,Absent,2022,8,30,2
9055,2722,COURSE36,,Present,2024,7,31,3
9056,2624,COURSE41,,Absent,2022,1,30,6
9057,1292,COURSE46,,Present,2024,8,28,4
9058,2785,COURSE37,,Absent,2022,2,15,5
9059,1702,COURSE40,,Present,2020,10,11,4
9060,1055,COURSE4,,Absent,2024,7,26,4
9061,2962,COURSE49,,Absent,2020,5,15,2
9062,1188,COURSE43,,Present,2022,3,12,0
9063,1774,COURSE4,,Absent,2022,11,30,4
9064,2856,COURSE35,,Absent,2021,9,8,2
9065,2697,COURSE39,,Absent,2020,1,17,0
9066,1659,COURSE5,,Absent,2024,12,20,3
9067,2934,COURSE18,,Present,2024,4,25,0
9068,1048,COURSE43,,Absent,2023,3,25,6
9069,2633,COURSE49,,Present,2023,12,25,4
9070,2378,COURSE50,,Absent,2022,4,18,5
9071,2635,COURSE27,,Absent,2021,8,21,5
9072,1249,COURSE22,,Present,2024,9,20,5
9073,2643,COURSE4,,Absent,2020,9,8,0
9074,2349,COURSE47,,Absent,2023,7,13,3
9075,1007,COURSE23,,Present,2023,3,7,1
9076,1740,COURSE33,,Present,2022,4,4,6
9077,1191,COURSE42,,Present,2023,6,3,5
9078,2850,COURSE50,,Absent,2024,2,23,4
9079,1961,COURSE46,,Absent,2021,8,31,4
9080,1088,COURSE41,,Absent,2020,12,11,4
9081,1514,COURSE46,,Present,2024,11,19,5
9082,1396,COURSE36,,Present,2024,5,5,4
9083,1660,COURSE34,,Absent,2023,6,27,4
9084,1328,COURSE36,,Present,2023,2,17,4
9085,2468,COURSE19,,Present,2023,7,21,4
9086,2412,COURSE40,,Present,2024,8,23,0
9087,2092,COURSE17,,Absent,2020,7,26,1
9088,1244,COURSE19,,Present,2022,12,29,4
9089,2731,COURSE18,,Absent,2024,6,18,1
9090,1117,COURSE45,,Absent,2023,7,4,1
9091,1592,COURSE46,,Absent,2023,6,26,4
9092,1383,COURSE42,,Absent,2024,7,25,5
9093,2393,COURSE20,,Present,2022,5,12,6
9094,1778,COURSE17,,Present,2022,9,1,5
9095,1436,COURSE1,,Absent,2020,10,4,6
9096,2143,COURSE26,,Absent,2020,5,9,5
9097,1239,COURSE45,,Absent,2024,8,6,0
9098,2709,COURSE3,,Absent,2022,10,15,3
9099,1303,COURSE20,,Absent,2023,12,8,1
9100,1082,COURSE22,,Absent,2023,7,5,4
9101,2903,COURSE14,,Absent,2021,4,6,1
9102,2573,COURSE29,,Absent,2020,7,17,2
9103,2116,COURSE42,,Absent,2021,1,9,5
9104,2170,COURSE13,,Present,2022,8,12,0
9105,1927,COURSE41,,Absent,2021,4,2,1
9106,2560,COURSE32,,Present,2022,8,22,6
9107,1131,COURSE49,,Absent,2023,5,4,2
9108,1019,COURSE19,,Absent,2022,9,8,3
9109,1759,COURSE18,,Absent,2023,4,23,6
9110,2625,COURSE9,,Absent,2024,6,21,2
9111,1209,COURSE18,,Present,2022,9,28,5
9112,2369,COURSE3,,Present,2020,8,10,2
9113,1774,COURSE32,,Present,2023,6,30,1
9114,2131,COURSE40,,Absent,2023,6,11,2
9115,1786,COURSE42,,Absent,2020,8,7,2
9116,2536,COURSE9,,Absent,2021,12,22,3
9117,2476,COURSE39,,Present,2023,10,14,5
9118,2657,COURSE10,,Present,2024,7,6,5
9119,1138,COURSE14,,Absent,2021,9,6,6
9120,1757,COURSE47,,Absent,2020,7,11,1
9121,2272,COURSE7,,Absent,2022,11,4,5
9122,2623,COURSE23,,Absent,2024,12,27,6
9123,1330,COURSE9,,Absent,2022,1,27,2
9124,1804,COURSE32,,Absent,2021,6,13,4
9125,2370,COURSE34,,Absent,2024,3,5,0
9126,2240,COURSE7,,Present,2022,5,22,6
9127,1140,COURSE6,,Present,2024,6,11,2
9128,1411,COURSE33,,Absent,2022,7,18,6
9129,1522,COURSE29,,Absent,2021,4,25,1
9130,2358,COURSE6,,Present,2023,2,9,3
9131,2324,COURSE22,,Present,2020,1,30,4
9132,1609,COURSE37,,Present,2024,7,16,5
9133,1259,COURSE11,,Present,2020,9,22,0
9134,2074,COURSE2,,Present,2023,7,24,0
9135,2413,COURSE22,,Present,2021,3,21,0
9136,1457,COURSE38,,Absent,2024,9,21,0
9137,2580,COURSE20,,Absent,2024,2,23,1
9138,1952,COURSE42,,Absent,2024,1,5,4
9139,1298,COURSE8,,Present,2022,11,19,4
9140,2657,COURSE43,,Present,2022,1,23,0
9141,2651,COURSE49,,Present,2021,2,11,6
9142,2863,COURSE33,,Present,2022,4,2,1
9143,1034,COURSE17,,Present,2022,9,24,0
9144,1163,COURSE14,,Present,2023,5,18,4
9145,1341,COURSE5,,Absent,2022,11,17,4
9146,1439,COURSE17,,Absent,2021,12,6,5
9147,1455,COURSE8,,Present,2020,1,23,6
9148,2564,COURSE24,,Present,2021,4,13,0
9149,1802,COURSE22,,Absent,2023,11,6,6
9150,2792,COURSE12,,Present,2023,5,6,6
9151,2721,COURSE31,,Absent,2020,12,20,4
9152,2628,COURSE50,,Absent,2023,12,20,1
9153,2004,COURSE46,,Present,2023,12,4,3
9154,2645,COURSE40,,Absent,2024,9,27,1
9155,1929,COURSE17,,Absent,2020,6,25,3
9156,2143,COURSE4,,Present,2024,10,19,3
9157,1835,COURSE41,,Absent,2022,3,25,5
9158,1522,COURSE19,,Absent,2024,7,29,5
9159,2687,COURSE28,,Present,2022,7,28,4
9160,2462,COURSE26,,Present,2021,12,20,2
9161,1159,COURSE37,,Present,2020,8,17,6
9162,2696,COURSE48,,Present,2021,4,22,4
9163,1590,COURSE41,,Present,2022,10,22,2
9164,2619,COURSE7,,Absent,2021,4,19,2
9165,2868,COURSE33,,Absent,2023,4,30,4
9166,2802,COURSE9,,Absent,2022,3,23,4
9167,1548,COURSE7,,Present,2020,2,7,4
9168,1528,COURSE9,,Present,2024,8,17,3
9169,1635,COURSE33,,Absent,2022,9,28,1
9170,2370,COURSE11,,Absent,2021,3,4,0
9171,2703,COURSE8,,Present,2023,5,13,0
9172,1161,COURSE5,,Present,2023,9,13,6
9173,2456,COURSE27,,Absent,2020,12,29,3
9174,1647,COURSE13,,Absent,2020,8,25,1
9175,1251,COURSE12,,Absent,2024,9,13,4
9176,2674,COURSE37,,Present,2020,6,27,1
9177,1924,COURSE7,,Present,2021,10,8,6
9178,2776,COURSE46,,Absent,2020,10,19,3
9179,1981,COURSE17,,Present,2022,5,17,1
9180,1534,COURSE29,,Absent,2020,10,8,2
9181,2398,COURSE44,,Absent,2021,10,30,0
9182,1269,COURSE23,,Absent,2022,8,7,0
9183,1401,COURSE40,,Absent,2022,6,29,0
9184,1274,COURSE17,,Absent,2024,5,18,0
9185,2771,COURSE41,,Absent,2020,3,9,0
9186,2151,COURSE23,,Present,2021,7,5,5
9187,2561,COURSE25,,Absent,2023,12,15,2
9188,1920,COURSE27,,Present,2020,9,6,3
9189,1218,COURSE18,,Present,2024,2,13,0
9190,1863,COURSE44,,Absent,2020,9,3,3
9191,2347,COURSE7,,Absent,2020,7,7,0
9192,2951,COURSE4,,Present,2024,11,24,6
9193,1486,COURSE9,,Absent,2020,2,14,6
9194,2550,COURSE3,,Absent,2021,4,27,4
9195,1415,COURSE42,,Absent,2023,11,7,0
9196,2678,COURSE37,,Absent,2021,12,19,4
9197,2404,COURSE8,,Absent,2020,8,14,3
9198,2231,COURSE3,,Absent,2020,3,30,3
9199,2877,COURSE8,,Absent,2023,10,25,6
9200,1934,COURSE35,,Present,2022,9,7,4
9201,2392,COURSE14,,Present,2024,12,29,4
9202,1535,COURSE3,,Present,2020,9,19,4
9203,1022,COURSE16,,Absent,2024,2,4,4
9204,2777,COURSE13,,Absent,2024,11,25,3
9205,1946,COURSE20,,Present,2020,4,4,6
9206,1334,COURSE49,,Absent,2020,8,23,4
9207,1651,COURSE28,,Present,2020,5,16,2
9208,2699,COURSE32,,Present,2023,7,19,1
9209,1182,COURSE21,,Present,2021,12,22,2
9210,2956,COURSE23,,Absent,2020,4,16,2
9211,1565,COURSE6,,Present,2020,6,12,4
9212,1329,COURSE1,,Present,2020,5,7,0
9213,2644,COURSE16,,Absent,2023,9,22,2
9214,1664,COURSE22,,Absent,2020,1,2,2
9215,2366,COURSE15,,Present,2021,12,6,1
9216,1414,COURSE6,,Present,2024,6,10,2
9217,1204,COURSE32,,Absent,2020,2,6,1
9218,1592,COURSE41,,Present,2021,7,24,5
9219,2303,COURSE31,,Present,2023,12,29,3
9220,1621,COURSE23,,Present,2024,10,18,1
9221,2247,COURSE14,,Absent,2021,8,28,4
9222,2707,COURSE10,,Absent,2023,6,25,2
9223,1358,COURSE17,,Absent,2023,8,6,2
9224,1212,COURSE15,,Absent,2022,4,15,1
9225,2358,COURSE23,,Absent,2022,9,18,6
9226,2262,COURSE2,,Absent,2024,4,20,1
9227,2268,COURSE13,,Present,2023,10,22,5
9228,2782,COURSE31,,Present,2020,12,27,4
9229,1152,COURSE7,,Present,2024,2,4,0
9230,1336,COURSE45,,Present,2021,12,17,0
9231,2506,COURSE7,,Present,2024,3,23,1
9232,1187,COURSE8,,Absent,2024,7,31,4
9233,2924,COURSE20,,Absent,2024,9,12,5
9234,1155,COURSE10,,Absent,2023,5,15,2
9235,2360,COURSE29,,Absent,2021,9,30,0
9236,2281,COURSE30,,Present,2021,8,7,0
