GradeID,StudentID,CourseID,AssignmentType,Score,Date
11076,1337,COURSE70,Quiz,91.0,2022-06-03
11077,2204,COURSE134,Quiz,81.0,2022-11-11
11078,2989,COURSE140,Assignment,84.0,2022-05-11
11079,2829,COURSE88,Quiz,86.0,2020-01-18
11080,2840,COURSE98,Final Exam,82.0,2024-07-05
11081,2766,COURSE111,Assignment,64.0,2024-02-18
11082,1924,COURSE97,Final Exam,80.0,2022-02-13
11083,1620,COURSE89,Assignment,82.0,2022-12-26
11084,1058,COURSE137,Assignment,79.0,2021-08-19
11085,1258,COURSE107,Midterm,91.0,2024-05-20
11086,2401,COURSE84,Quiz,87.0,2020-05-09
11087,1267,COURSE82,Midterm,67.0,2024-06-26
11088,2631,COURSE72,Midterm,65.0,2024-10-27
11089,1132,COURSE132,Quiz,61.0,2022-02-25
11090,2023,COURSE115,Midterm,78.0,2024-11-19
11091,2952,COURSE58,Assignment,73.0,2024-01-22
11092,1454,COURSE88,Midterm,90.0,2021-08-13
11093,2406,COURSE107,Final Exam,83.0,2020-01-04
11094,1727,COURSE93,Midterm,71.0,2023-01-14
11095,2784,COURSE76,Quiz,72.0,2021-05-14
11096,2865,COURSE132,Midterm,56.0,2020-01-16
11097,1420,COURSE133,Final Exam,86.0,2023-06-05
11098,2210,COURSE86,Assignment,48.0,2023-04-09
11099,2602,COURSE79,Assignment,79.0,2022-01-29
11100,1108,COURSE70,Quiz,93.0,2020-12-14
11101,2240,COURSE97,Midterm,84.0,2022-07-30
11102,2852,COURSE144,Final Exam,84.0,2023-09-04
11103,1471,COURSE128,Final Exam,80.0,2022-02-19
11104,1716,COURSE73,Quiz,70.0,2022-01-06
11105,2764,COURSE125,Assignment,60.0,2024-07-22
11106,2719,COURSE77,Assignment,65.0,2021-10-28
11107,1280,COURSE105,Final Exam,81.0,2020-09-15
11108,2295,COURSE87,Quiz,64.0,2024-04-07
11109,1558,COURSE118,Midterm,100.0,2022-05-15
11110,2018,COURSE98,Midterm,90.0,2020-12-13
11111,2738,COURSE69,Quiz,94.0,2021-07-13
11112,1432,COURSE63,Midterm,57.0,2024-04-01
11113,1882,COURSE98,Final Exam,91.0,2022-08-04
11114,2478,COURSE111,Final Exam,80.0,2021-07-05
11115,1682,COURSE63,Midterm,58.0,2023-06-24
11116,2972,COURSE143,Final Exam,74.0,2020-04-04
11117,2385,COURSE61,Final Exam,87.0,2020-08-10
11118,2674,COURSE94,Assignment,72.0,2020-10-20
11119,2496,COURSE88,Midterm,75.0,2024-01-05
11120,1497,COURSE62,Final Exam,73.0,2023-05-21
11121,1722,COURSE126,Quiz,75.0,2023-04-02
11122,1255,COURSE119,Quiz,96.0,2023-12-19
11123,2106,COURSE82,Quiz,87.0,2021-04-23
11124,1454,COURSE120,Quiz,74.0,2024-10-15
11125,1274,COURSE54,Assignment,92.0,2020-03-12
11126,2917,COURSE80,Assignment,99.0,2024-11-07
11127,2070,COURSE52,Midterm,83.0,2023-09-20
11128,1365,COURSE89,Quiz,70.0,2022-03-22
11129,1495,COURSE142,Final Exam,75.0,2022-08-14
11130,2906,COURSE99,Midterm,98.0,2021-02-27
11131,2218,COURSE51,Quiz,83.0,2020-10-06
11132,2617,COURSE53,Assignment,80.0,2023-11-16
11133,2496,COURSE55,Quiz,94.0,2024-10-29
11134,1865,COURSE105,Midterm,89.0,2020-06-02
11135,1100,COURSE118,Quiz,76.0,2022-02-08
11136,2431,COURSE149,Final Exam,100.0,2021-05-16
11137,1838,COURSE76,Midterm,79.0,2024-08-21
11138,1924,COURSE64,Quiz,62.0,2022-08-06
11139,1405,COURSE76,Midterm,77.0,2024-06-16
11140,2220,COURSE102,Quiz,80.0,2023-06-08
11141,2002,COURSE137,Assignment,76.0,2024-10-26
11142,2013,COURSE139,Assignment,90.0,2021-06-18
11143,1736,COURSE101,Quiz,85.0,2021-11-01
11144,1627,COURSE118,Quiz,52.0,2020-11-01
11145,1230,COURSE74,Midterm,71.0,2021-05-23
11146,2183,COURSE52,Assignment,76.0,2020-06-19
11147,2406,COURSE52,Quiz,96.0,2021-10-23
11148,2720,COURSE128,Final Exam,83.0,2023-11-30
11149,1621,COURSE72,Quiz,91.0,2024-05-16
11150,2521,COURSE86,Final Exam,71.0,2021-07-21
11151,2157,COURSE109,Assignment,63.0,2021-01-14
11152,2192,COURSE69,Midterm,72.0,2021-10-09
11153,2533,COURSE76,Quiz,53.0,2023-03-16
11154,1660,COURSE63,Quiz,66.0,2024-06-17
11155,1952,COURSE109,Quiz,88.0,2023-05-13
11156,1993,COURSE75,Assignment,87.0,2024-06-03
11157,2000,COURSE67,Assignment,98.0,2021-10-11
11158,1898,COURSE52,Quiz,94.0,2020-03-10
11159,2150,COURSE109,Assignment,63.0,2024-02-23
11160,1331,COURSE87,Final Exam,89.0,2021-09-05
11161,2823,COURSE146,Final Exam,66.0,2023-07-07
11162,2701,COURSE87,Midterm,95.0,2022-03-16
11163,2659,COURSE69,Final Exam,62.0,2020-10-01
11164,1164,COURSE110,Quiz,83.0,2022-02-14
11165,2295,COURSE109,Quiz,96.0,2020-04-24
11166,2558,COURSE81,Quiz,68.0,2020-05-05
11167,2061,COURSE93,Quiz,67.0,2020-03-06
11168,1475,COURSE62,Quiz,79.0,2024-07-23
11169,2133,COURSE95,Quiz,68.0,2023-07-17
11170,1723,COURSE147,Final Exam,84.0,2021-04-03
11171,1220,COURSE145,Final Exam,81.0,2022-11-13
11172,2455,COURSE102,Midterm,70.0,2024-03-10
11173,1777,COURSE77,Final Exam,83.0,2022-10-31
11174,2876,COURSE132,Assignment,72.0,2023-06-03
11175,2372,COURSE86,Assignment,71.0,2020-07-21
11176,1377,COURSE60,Assignment,90.0,2024-07-20
11177,2473,COURSE98,Final Exam,85.0,2024-01-15
11178,1600,COURSE122,Quiz,70.0,2024-02-04
11179,2239,COURSE136,Midterm,73.0,2024-04-26
11180,1325,COURSE83,Midterm,83.0,2021-02-01
11181,1362,COURSE145,Final Exam,92.0,2024-06-18
11182,2073,COURSE143,Midterm,78.0,2024-06-03
11183,1124,COURSE69,Quiz,77.0,2022-02-27
11184,1326,COURSE91,Quiz,81.0,2022-09-01
11185,2237,COURSE125,Final Exam,98.0,2023-03-03
11186,1100,COURSE150,Quiz,70.0,2021-09-17
11187,1680,COURSE57,Assignment,71.0,2020-12-27
11188,1718,COURSE73,Assignment,84.0,2023-08-20
11189,2960,COURSE143,Final Exam,100.0,2020-06-18
11190,2691,COURSE97,Final Exam,76.0,2022-08-23
11191,2879,COURSE76,Midterm,84.0,2021-12-16
11192,2754,COURSE80,Assignment,96.0,2020-12-07
11193,2619,COURSE82,Assignment,99.0,2021-11-24
11194,2220,COURSE136,Assignment,77.0,2020-01-18
11195,1498,COURSE101,Midterm,88.0,2020-09-10
11196,1615,COURSE74,Final Exam,54.0,2020-12-16
11197,1116,COURSE56,Final Exam,96.0,2023-05-14
11198,2251,COURSE92,Midterm,90.0,2021-04-14
11199,1166,COURSE100,Assignment,72.0,2024-12-17
11200,2411,COURSE86,Quiz,93.0,2021-07-23
11201,2893,COURSE72,Assignment,80.0,2021-09-21
11202,2937,COURSE144,Assignment,72.0,2022-11-06
11203,2674,COURSE88,Quiz,95.0,2021-01-06
11204,1734,COURSE52,Assignment,60.0,2024-05-06
11205,1615,COURSE148,Quiz,73.0,2023-01-06
11206,2714,COURSE120,Assignment,69.0,2021-09-08
11207,1066,COURSE87,Midterm,92.0,2021-02-25
11208,1582,COURSE108,Quiz,74.0,2021-09-15
11209,2280,COURSE138,Midterm,82.0,2020-04-23
11210,2480,COURSE101,Quiz,96.0,2021-02-16
11211,2083,COURSE84,Final Exam,65.0,2022-10-21
11212,1242,COURSE136,Final Exam,76.0,2022-06-04
11213,1504,COURSE115,Assignment,74.0,2024-11-10
11214,1648,COURSE136,Quiz,94.0,2023-11-24
11215,1991,COURSE106,Assignment,77.0,2021-07-09
11216,2257,COURSE131,Quiz,88.0,2020-07-05
11217,1856,COURSE126,Midterm,85.0,2022-02-16
11218,2009,COURSE150,Assignment,70.0,2022-08-07
11219,2187,COURSE138,Midterm,83.0,2023-05-16
11220,2484,COURSE115,Assignment,67.0,2022-10-15
11221,2978,COURSE84,Assignment,68.0,2024-06-09
11222,2803,COURSE62,Midterm,81.0,2020-11-16
11223,1574,COURSE85,Quiz,82.0,2023-04-17
11224,2641,COURSE128,Final Exam,90.0,2023-03-12
11225,2072,COURSE108,Assignment,70.0,2023-12-04
11226,1631,COURSE135,Assignment,89.0,2020-09-16
11227,1503,COURSE117,Assignment,69.0,2024-04-15
11228,2201,COURSE54,Quiz,54.0,2024-11-01
11229,1076,COURSE59,Midterm,92.0,2022-01-20
11230,2276,COURSE119,Midterm,96.0,2023-01-06
11231,2130,COURSE129,Midterm,96.0,2023-05-15
11232,1090,COURSE122,Quiz,92.0,2024-09-15
11233,2234,COURSE129,Midterm,76.0,2023-11-27
11234,1189,COURSE111,Midterm,62.0,2022-09-10
11235,2573,COURSE116,Final Exam,82.0,2024-06-28
11236,2087,COURSE100,Quiz,73.0,2023-05-19
11237,1135,COURSE107,Midterm,66.0,2021-12-21
11238,2633,COURSE121,Assignment,69.0,2020-07-25
11239,1600,COURSE139,Assignment,84.0,2023-02-23
11240,1710,COURSE57,Assignment,59.0,2020-03-01
11241,2218,COURSE71,Midterm,100.0,2021-09-12
11242,2822,COURSE126,Assignment,66.0,2020-05-25
11243,1468,COURSE70,Assignment,77.0,2021-05-15
11244,1106,COURSE125,Quiz,67.0,2022-09-30
11245,1670,COURSE147,Quiz,85.0,2023-01-15
11246,1152,COURSE80,Final Exam,94.0,2022-05-24
11247,2192,COURSE79,Assignment,79.0,2021-12-27
11248,2091,COURSE124,Midterm,91.0,2020-06-15
11249,1710,COURSE98,Midterm,78.0,2024-04-28
11250,2953,COURSE150,Assignment,96.0,2022-01-19
11251,1153,COURSE70,Quiz,73.0,2024-03-31
11252,2104,COURSE73,Quiz,74.0,2021-02-01
11253,2600,COURSE63,Assignment,77.0,2020-02-06
11254,1203,COURSE73,Final Exam,85.0,2024-02-03
11255,2966,COURSE146,Assignment,70.0,2020-07-10
11256,2217,COURSE133,Quiz,89.0,2021-07-10
11257,1585,COURSE51,Midterm,71.0,2021-08-20
11258,2502,COURSE54,Midterm,74.0,2023-05-19
11259,2257,COURSE105,Quiz,88.0,2024-02-10
11260,1890,COURSE98,Final Exam,78.0,2021-12-02
11261,2255,COURSE92,Midterm,81.0,2024-07-28
11262,2157,COURSE140,Assignment,76.0,2020-02-16
11263,1963,COURSE55,Final Exam,77.0,2021-05-12
11264,2871,COURSE63,Quiz,70.0,2022-08-01
11265,2021,COURSE66,Final Exam,94.0,2021-07-06
11266,1614,COURSE92,Midterm,100.0,2023-08-04
11267,1211,COURSE120,Final Exam,75.0,2021-07-26
11268,1605,COURSE140,Midterm,93.0,2020-09-08
11269,1640,COURSE89,Assignment,71.0,2021-05-14
11270,2638,COURSE79,Assignment,92.0,2024-03-24
11271,2122,COURSE147,Midterm,56.0,2020-02-28
11272,1482,COURSE60,Assignment,73.0,2021-03-08
11273,2321,COURSE116,Final Exam,90.0,2024-07-27
11274,2408,COURSE106,Final Exam,88.0,2021-04-25
11275,1371,COURSE72,Midterm,70.0,2022-11-03
11276,1023,COURSE83,Midterm,67.0,2020-04-21
11277,1964,COURSE64,Midterm,78.0,2024-07-30
11278,2130,COURSE127,Midterm,84.0,2020-10-10
11279,2141,COURSE128,Final Exam,92.0,2024-12-20
11280,2957,COURSE90,Assignment,70.0,2023-01-07
11281,1519,COURSE84,Midterm,77.0,2023-06-12
11282,2263,COURSE135,Midterm,72.0,2024-09-21
11283,1107,COURSE105,Assignment,72.0,2022-10-19
11284,2271,COURSE108,Quiz,91.0,2021-04-03
11285,1916,COURSE76,Assignment,75.0,2023-07-15
11286,1679,COURSE70,Final Exam,100.0,2021-07-18
11287,1477,COURSE98,Final Exam,92.0,2021-02-20
11288,1679,COURSE136,Quiz,100.0,2021-01-28
11289,2763,COURSE73,Midterm,81.0,2020-08-25
11290,2581,COURSE52,Assignment,76.0,2024-06-24
11291,1505,COURSE117,Final Exam,71.0,2020-10-22
11292,1645,COURSE147,Midterm,79.0,2021-10-16
11293,1077,COURSE68,Quiz,79.0,2023-11-13
11294,1799,COURSE141,Quiz,86.0,2020-09-01
11295,2334,COURSE86,Final Exam,70.0,2022-06-25
11296,2323,COURSE51,Final Exam,67.0,2022-12-03
11297,2439,COURSE112,Final Exam,87.0,2023-01-22
11298,2815,COURSE106,Midterm,76.0,2023-10-14
11299,1717,COURSE90,Assignment,93.0,2020-11-27
11300,1366,COURSE116,Midterm,83.0,2022-11-18
11301,2345,COURSE131,Assignment,72.0,2021-12-19
11302,2447,COURSE111,Quiz,71.0,2024-09-23
11303,1569,COURSE97,Quiz,78.0,2021-10-09
11304,2261,COURSE53,Assignment,83.0,2021-07-24
11305,1777,COURSE132,Quiz,61.0,2024-04-26
11306,2560,COURSE85,Final Exam,72.0,2023-10-11
11307,1619,COURSE122,Quiz,83.0,2024-10-08
11308,1725,COURSE92,Midterm,66.0,2020-11-29
11309,2797,COURSE65,Midterm,100.0,2023-02-21
11310,1597,COURSE134,Quiz,82.0,2024-02-14
11311,1829,COURSE107,Quiz,67.0,2022-01-14
11312,2025,COURSE110,Quiz,81.0,2020-02-18
11313,1707,COURSE88,Midterm,71.0,2022-09-07
11314,1784,COURSE112,Midterm,66.0,2020-05-27
11315,2152,COURSE116,Assignment,82.0,2023-10-15
11316,2771,COURSE128,Midterm,93.0,2023-02-17
11317,1607,COURSE62,Midterm,73.0,2020-07-01
11318,1001,COURSE111,Midterm,83.0,2020-09-03
11319,2796,COURSE122,Final Exam,81.0,2022-07-26
11320,2133,COURSE78,Midterm,70.0,2021-08-10
11321,2569,COURSE107,Assignment,93.0,2024-10-17
11322,2075,COURSE83,Assignment,82.0,2023-09-25
11323,1906,COURSE88,Midterm,79.0,2023-06-01
11324,2355,COURSE140,Assignment,86.0,2023-12-22
11325,1574,COURSE149,Final Exam,71.0,2022-08-26
11326,1170,COURSE83,Final Exam,78.0,2024-07-12
11327,1716,COURSE51,Final Exam,83.0,2023-01-17
11328,1698,COURSE97,Assignment,58.0,2023-09-21
11329,1119,COURSE133,Midterm,67.0,2020-11-28
11330,1566,COURSE85,Midterm,44.0,2023-11-21
11331,1991,COURSE142,Final Exam,80.0,2022-07-27
11332,2529,COURSE79,Assignment,92.0,2020-12-12
11333,1240,COURSE102,Assignment,84.0,2023-08-18
11334,1751,COURSE65,Quiz,83.0,2021-04-15
11335,2347,COURSE109,Midterm,83.0,2021-03-25
11336,1456,COURSE103,Midterm,64.0,2021-02-01
11337,1349,COURSE119,Quiz,84.0,2020-11-18
11338,1240,COURSE116,Midterm,79.0,2022-03-25
11339,2173,COURSE52,Quiz,77.0,2021-07-21
11340,2825,COURSE57,Assignment,74.0,2020-02-10
11341,2437,COURSE128,Midterm,80.0,2020-02-20
11342,1574,COURSE83,Final Exam,90.0,2023-11-26
11343,2874,COURSE124,Final Exam,85.0,2024-08-11
11344,1623,COURSE141,Assignment,61.0,2024-11-09
11345,1168,COURSE119,Final Exam,81.0,2022-07-07
11346,1369,COURSE92,Assignment,65.0,2023-02-02
11347,1212,COURSE143,Final Exam,84.0,2022-08-07
11348,2533,COURSE66,Quiz,100.0,2020-07-09
11349,1216,COURSE91,Midterm,84.0,2021-09-10
11350,2040,COURSE133,Quiz,74.0,2021-01-12
11351,1212,COURSE71,Assignment,91.0,2024-10-12
11352,2911,COURSE125,Assignment,67.0,2020-02-17
11353,1076,COURSE111,Final Exam,59.0,2024-08-21
11354,2573,COURSE137,Quiz,62.0,2021-09-26
11355,1023,COURSE98,Assignment,87.0,2020-11-03
11356,1405,COURSE119,Assignment,88.0,2020-08-30
11357,1946,COURSE64,Quiz,76.0,2023-09-27
11358,2826,COURSE113,Midterm,87.0,2024-11-26
11359,1115,COURSE138,Midterm,90.0,2021-02-06
11360,2389,COURSE65,Quiz,82.0,2022-09-25
11361,1655,COURSE106,Quiz,67.0,2020-10-16
11362,1576,COURSE57,Quiz,67.0,2024-05-16
11363,2379,COURSE56,Midterm,93.0,2021-12-03
11364,1124,COURSE115,Quiz,92.0,2023-01-24
11365,1830,COURSE69,Quiz,87.0,2023-09-24
11366,2198,COURSE127,Assignment,78.0,2021-12-26
11367,1726,COURSE86,Midterm,82.0,2020-08-14
11368,2023,COURSE135,Final Exam,71.0,2024-11-16
11369,2219,COURSE89,Quiz,74.0,2024-06-04
11370,1366,COURSE106,Assignment,91.0,2021-09-03
11371,2767,COURSE124,Quiz,66.0,2022-09-05
11372,2178,COURSE117,Final Exam,82.0,2023-02-26
11373,2885,COURSE122,Midterm,98.0,2023-04-17
11374,1944,COURSE77,Quiz,89.0,2024-09-02
11375,1811,COURSE136,Midterm,75.0,2022-07-28
11376,1530,COURSE102,Final Exam,86.0,2024-07-21
11377,2552,COURSE52,Final Exam,68.0,2023-04-20
11378,2347,COURSE79,Final Exam,80.0,2023-10-09
11379,2704,COURSE73,Assignment,65.0,2022-07-22
11380,1973,COURSE74,Assignment,84.0,2024-04-14
11381,2136,COURSE130,Final Exam,80.0,2024-09-16
11382,1172,COURSE54,Midterm,74.0,2023-01-15
11383,1112,COURSE88,Assignment,83.0,2022-04-25
11384,1921,COURSE116,Final Exam,75.0,2020-10-29
11385,1378,COURSE107,Assignment,81.0,2024-12-10
11386,2577,COURSE109,Final Exam,80.0,2023-09-12
11387,1836,COURSE119,Midterm,86.0,2024-09-01
11388,1290,COURSE68,Final Exam,70.0,2024-05-21
11389,1569,COURSE126,Final Exam,100.0,2020-02-10
11390,2984,COURSE145,Quiz,93.0,2022-07-01
11391,2286,COURSE64,Assignment,93.0,2023-06-27
11392,1577,COURSE134,Quiz,71.0,2024-02-18
11393,1547,COURSE85,Assignment,60.0,2023-07-22
11394,2885,COURSE108,Assignment,57.0,2020-05-23
11395,1684,COURSE99,Quiz,76.0,2022-09-29
11396,2555,COURSE107,Quiz,94.0,2023-12-07
11397,2588,COURSE132,Midterm,100.0,2023-12-22
11398,1615,COURSE112,Midterm,84.0,2020-11-03
11399,1972,COURSE91,Final Exam,76.0,2023-03-03
11400,2787,COURSE138,Assignment,67.0,2021-11-21
11401,1533,COURSE109,Final Exam,92.0,2024-03-28
11402,2513,COURSE76,Assignment,79.0,2023-07-30
11403,2550,COURSE53,Quiz,69.0,2022-02-13
11404,2354,COURSE145,Assignment,78.0,2023-02-05
11405,1419,COURSE122,Quiz,88.0,2023-02-06
11406,1715,COURSE116,Assignment,64.0,2022-04-06
11407,2714,COURSE143,Midterm,75.0,2024-07-12
11408,1361,COURSE69,Midterm,79.0,2024-12-19
11409,2269,COURSE91,Quiz,77.0,2021-11-24
11410,1286,COURSE60,Quiz,72.0,2020-08-02
11411,1315,COURSE121,Final Exam,69.0,2020-12-23
11412,2941,COURSE138,Midterm,85.0,2024-11-23
11413,1132,COURSE75,Quiz,76.0,2021-01-01
11414,2124,COURSE61,Assignment,100.0,2022-10-25
11415,2300,COURSE72,Quiz,83.0,2023-08-02
11416,2741,COURSE51,Assignment,67.0,2023-08-09
11417,1007,COURSE96,Quiz,72.0,2020-06-12
11418,2284,COURSE110,Final Exam,61.0,2024-09-06
11419,1405,COURSE132,Midterm,75.0,2023-07-10
11420,2509,COURSE133,Quiz,97.0,2023-11-02
11421,2807,COURSE80,Final Exam,84.0,2020-08-11
11422,2675,COURSE115,Midterm,75.0,2020-05-03
11423,2468,COURSE126,Quiz,72.0,2022-07-16
11424,2458,COURSE63,Assignment,100.0,2021-01-31
11425,1801,COURSE143,Final Exam,75.0,2022-01-24
11426,1366,COURSE83,Midterm,87.0,2023-04-20
11427,1871,COURSE72,Quiz,100.0,2024-08-26
11428,1296,COURSE91,Final Exam,78.0,2023-10-15
11429,2461,COURSE114,Midterm,89.0,2021-01-03
11430,2378,COURSE116,Assignment,78.0,2023-08-05
11431,1109,COURSE61,Assignment,80.0,2022-04-09
11432,2039,COURSE53,Midterm,79.0,2023-07-06
11433,2896,COURSE81,Assignment,85.0,2020-02-22
11434,1620,COURSE139,Midterm,69.0,2023-02-12
11435,1072,COURSE123,Final Exam,83.0,2023-08-23
11436,1203,COURSE51,Midterm,71.0,2022-06-19
11437,2018,COURSE92,Final Exam,85.0,2023-08-14
11438,1531,COURSE113,Assignment,81.0,2023-10-20
11439,2604,COURSE62,Final Exam,87.0,2023-02-17
11440,1351,COURSE148,Midterm,80.0,2024-08-13
11441,2239,COURSE143,Assignment,77.0,2021-06-26
11442,1082,COURSE126,Assignment,71.0,2024-09-16
11443,1275,COURSE125,Final Exam,74.0,2020-06-15
11444,2881,COURSE89,Final Exam,71.0,2024-07-29
11445,2736,COURSE103,Midterm,85.0,2024-04-12
11446,2660,COURSE115,Assignment,69.0,2020-05-15
11447,1288,COURSE106,Quiz,78.0,2021-10-16
11448,1126,COURSE109,Midterm,83.0,2021-04-14
11449,2801,COURSE99,Quiz,80.0,2023-02-13
11450,2100,COURSE81,Assignment,83.0,2021-04-11
11451,2523,COURSE133,Midterm,74.0,2022-05-02
11452,1066,COURSE51,Quiz,76.0,2024-06-10
11453,2119,COURSE88,Midterm,96.0,2022-05-21
11454,1819,COURSE117,Final Exam,89.0,2020-05-01
11455,1526,COURSE121,Final Exam,84.0,2022-10-05
11456,1810,COURSE93,Final Exam,91.0,2021-08-27
11457,1768,COURSE111,Midterm,83.0,2023-04-26
11458,2429,COURSE123,Quiz,99.0,2022-04-26
11459,2679,COURSE87,Assignment,68.0,2022-02-12
11460,1659,COURSE56,Midterm,80.0,2022-09-18
11461,2381,COURSE147,Final Exam,60.0,2022-11-23
11462,1800,COURSE64,Midterm,61.0,2021-01-15
11463,2432,COURSE134,Midterm,77.0,2023-07-30
11464,2760,COURSE114,Quiz,83.0,2021-06-04
11465,1993,COURSE91,Quiz,83.0,2020-05-15
11466,1656,COURSE134,Quiz,73.0,2024-09-17
11467,1403,COURSE106,Final Exam,86.0,2024-09-24
11468,2105,COURSE88,Quiz,83.0,2020-02-17
11469,1144,COURSE84,Midterm,67.0,2024-02-10
11470,2033,COURSE74,Assignment,69.0,2023-02-18
11471,1137,COURSE150,Quiz,76.0,2021-04-29
11472,2030,COURSE125,Quiz,59.0,2022-08-03
11473,1206,COURSE117,Assignment,84.0,2023-08-02
11474,1792,COURSE113,Midterm,65.0,2021-01-18
11475,2520,COURSE131,Quiz,80.0,2023-10-18
11476,2347,COURSE114,Quiz,85.0,2023-01-27
11477,2150,COURSE136,Assignment,90.0,2022-12-23
11478,1507,COURSE144,Assignment,83.0,2020-12-02
11479,1195,COURSE70,Final Exam,81.0,2023-08-26
11480,2260,COURSE67,Midterm,100.0,2020-09-02
11481,1529,COURSE133,Midterm,94.0,2020-04-27
11482,2888,COURSE93,Assignment,71.0,2022-11-18
11483,1676,COURSE141,Final Exam,57.0,2023-08-01
11484,1955,COURSE120,Midterm,79.0,2022-08-01
11485,1886,COURSE146,Midterm,100.0,2023-09-06
11486,2928,COURSE146,Final Exam,79.0,2021-08-20
11487,1938,COURSE101,Assignment,100.0,2023-03-01
11488,2397,COURSE137,Final Exam,67.0,2022-07-04
11489,1068,COURSE119,Midterm,64.0,2024-11-17
11490,2915,COURSE106,Final Exam,100.0,2022-09-18
11491,2811,COURSE141,Final Exam,99.0,2021-04-16
11492,2638,COURSE63,Final Exam,74.0,2024-11-07
11493,2725,COURSE148,Midterm,77.0,2024-11-20
11494,2244,COURSE108,Midterm,70.0,2021-03-04
11495,2692,COURSE142,Final Exam,82.0,2022-08-29
11496,2229,COURSE122,Assignment,75.0,2021-11-01
11497,2762,COURSE71,Midterm,74.0,2024-03-10
11498,1207,COURSE89,Assignment,87.0,2022-01-02
11499,2427,COURSE74,Quiz,69.0,2020-01-18
11500,1792,COURSE68,Midterm,64.0,2020-02-05
11501,2050,COURSE53,Quiz,85.0,2020-09-18
11502,2011,COURSE99,Midterm,82.0,2024-07-25
11503,2990,COURSE124,Quiz,74.0,2021-06-09
11504,2046,COURSE102,Midterm,75.0,2023-03-28
11505,2753,COURSE148,Assignment,95.0,2021-05-15
11506,1902,COURSE102,Final Exam,74.0,2020-06-16
11507,1258,COURSE147,Assignment,80.0,2022-04-16
11508,2632,COURSE54,Assignment,79.0,2023-07-10
11509,1729,COURSE140,Assignment,95.0,2020-09-17
11510,1271,COURSE128,Midterm,71.0,2022-12-12
11511,1315,COURSE75,Quiz,90.0,2024-04-18
11512,2040,COURSE66,Midterm,89.0,2024-11-13
11513,1643,COURSE56,Quiz,86.0,2024-07-29
11514,2389,COURSE109,Midterm,86.0,2024-11-20
11515,2481,COURSE122,Final Exam,90.0,2023-06-01
11516,1749,COURSE104,Assignment,73.0,2021-03-04
11517,2344,COURSE108,Assignment,85.0,2024-11-24
11518,2214,COURSE109,Assignment,81.0,2024-03-19
11519,1736,COURSE87,Midterm,91.0,2021-06-23
11520,1433,COURSE55,Midterm,72.0,2020-02-06
11521,1855,COURSE83,Midterm,86.0,2023-11-10
11522,2483,COURSE79,Final Exam,90.0,2024-12-27
11523,2656,COURSE111,Final Exam,65.0,2023-07-18
11524,1819,COURSE81,Final Exam,93.0,2021-12-03
11525,1350,COURSE105,Final Exam,64.0,2020-01-15
11526,2943,COURSE139,Midterm,90.0,2023-06-06
11527,1479,COURSE109,Midterm,83.0,2021-04-03
11528,2228,COURSE115,Midterm,86.0,2024-12-19
11529,2465,COURSE94,Assignment,95.0,2021-02-06
11530,1905,COURSE90,Assignment,63.0,2023-09-20
11531,1234,COURSE90,Final Exam,99.0,2020-04-11
11532,2618,COURSE136,Quiz,66.0,2021-07-29
11533,1420,COURSE94,Quiz,91.0,2023-06-06
11534,1697,COURSE122,Final Exam,88.0,2020-01-26
11535,2299,COURSE91,Final Exam,67.0,2020-02-06
11536,1103,COURSE100,Assignment,81.0,2020-10-19
11537,1575,COURSE133,Assignment,66.0,2021-02-22
11538,2006,COURSE150,Quiz,71.0,2022-10-25
11539,1128,COURSE115,Quiz,78.0,2023-09-16
11540,2827,COURSE67,Assignment,73.0,2021-09-05
11541,1124,COURSE118,Quiz,71.0,2020-08-21
11542,1149,COURSE90,Final Exam,68.0,2020-03-03
11543,1040,COURSE68,Quiz,81.0,2022-07-31
11544,2217,COURSE60,Midterm,66.0,2023-04-06
11545,2072,COURSE132,Quiz,74.0,2022-09-03
11546,2488,COURSE100,Final Exam,67.0,2024-08-01
11547,2246,COURSE58,Quiz,91.0,2023-10-27
11548,2494,COURSE141,Quiz,68.0,2021-08-30
11549,2565,COURSE150,Quiz,65.0,2024-04-28
11550,1834,COURSE143,Final Exam,59.0,2022-11-04
11551,2656,COURSE78,Assignment,76.0,2020-04-12
11552,1467,COURSE96,Assignment,68.0,2022-10-15
11553,2869,COURSE86,Midterm,69.0,2022-07-17
11554,2749,COURSE104,Midterm,74.0,2020-09-07
11555,2368,COURSE72,Quiz,96.0,2022-10-01
11556,2341,COURSE91,Midterm,89.0,2021-07-05
11557,2018,COURSE116,Final Exam,82.0,2023-05-18
11558,1312,COURSE125,Quiz,71.0,2022-02-14
11559,1516,COURSE141,Midterm,71.0,2023-02-11
11560,1209,COURSE145,Quiz,92.0,2023-10-19
11561,1862,COURSE102,Midterm,89.0,2020-04-03
11562,1976,COURSE141,Midterm,98.0,2020-12-12
11563,2302,COURSE67,Assignment,88.0,2021-02-04
11564,1097,COURSE99,Quiz,94.0,2022-08-20
11565,2020,COURSE76,Midterm,93.0,2023-04-20
11566,1782,COURSE109,Final Exam,68.0,2024-09-23
11567,2748,COURSE109,Assignment,93.0,2020-09-27
11568,1892,COURSE101,Quiz,95.0,2020-06-13
11569,2793,COURSE73,Assignment,76.0,2021-01-14
11570,1686,COURSE51,Assignment,90.0,2021-11-03
